trial,block,stimId,category,response,accuracy,rt,condition,id,phase
7,12,A2,a,a,True,838,2,15040,trainPhase
0,13,A3,a,b,False,1022,2,15040,trainPhase
1,13,B3,b,a,False,1021,2,15040,trainPhase
2,13,B2,b,b,True,1734,2,15040,trainPhase
3,13,B1,b,a,False,4006,2,15040,trainPhase
4,13,A1,a,a,True,838,2,15040,trainPhase
5,13,A2,a,b,False,2509,2,15040,trainPhase
6,13,A0,a,a,True,1101,2,15040,trainPhase
7,13,B0,b,b,True,3925,2,15040,trainPhase
0,14,A0,a,b,False,1549,2,15040,trainPhase
1,14,A3,a,a,True,4965,2,15040,trainPhase
2,14,B3,b,b,True,1822,2,15040,trainPhase
3,14,B1,b,a,False,1309,2,15040,trainPhase
4,14,B0,b,a,False,1395,2,15040,trainPhase
5,14,A1,a,a,True,902,2,15040,trainPhase
6,14,B2,b,b,True,2217,2,15040,trainPhase
7,14,A2,a,a,True,854,2,15040,trainPhase
0,0,B0,b,b,True,5051,2,15045,trainPhase
1,0,B3,b,b,True,2451,2,15045,trainPhase
2,0,A3,a,b,False,1410,2,15045,trainPhase
3,0,A1,a,b,False,2774,2,15045,trainPhase
4,0,B1,b,b,True,1021,2,15045,trainPhase
5,0,B2,b,b,True,2086,2,15045,trainPhase
6,0,A0,a,b,False,829,2,15045,trainPhase
7,0,A2,a,b,False,1127,2,15045,trainPhase
0,1,A1,a,b,False,829,2,15045,trainPhase
1,1,B0,b,b,True,789,2,15045,trainPhase
2,1,B2,b,b,True,685,2,15045,trainPhase
3,1,B3,b,b,True,766,2,15045,trainPhase
4,1,A3,a,b,False,622,2,15045,trainPhase
5,1,B1,b,b,True,382,2,15045,trainPhase
6,1,A0,a,b,False,437,2,15045,trainPhase
7,1,A2,a,b,False,612,2,15045,trainPhase
0,2,A0,a,b,False,445,2,15045,trainPhase
1,2,B3,b,b,True,373,2,15045,trainPhase
2,2,B2,b,b,True,897,2,15045,trainPhase
3,2,B0,b,b,True,606,2,15045,trainPhase
4,2,B1,b,b,True,612,2,15045,trainPhase
5,2,A1,a,b,False,471,2,15045,trainPhase
6,2,A3,a,b,False,515,2,15045,trainPhase
7,2,A2,a,b,False,790,2,15045,trainPhase
0,3,A2,a,b,False,985,2,15045,trainPhase
1,3,A1,a,b,False,821,2,15045,trainPhase
2,3,B3,b,b,True,819,2,15045,trainPhase
3,3,A3,a,b,False,928,2,15045,trainPhase
4,3,B2,b,b,True,678,2,15045,trainPhase
5,3,A0,a,b,False,405,2,15045,trainPhase
6,3,B1,b,b,True,365,2,15045,trainPhase
7,3,B0,b,b,True,444,2,15045,trainPhase
0,4,B3,b,b,True,432,2,15045,trainPhase
1,4,A0,a,b,False,1102,2,15045,trainPhase
2,4,A2,a,b,False,1294,2,15045,trainPhase
3,4,A3,a,b,False,837,2,15045,trainPhase
4,4,B1,b,b,True,598,2,15045,trainPhase
5,4,B0,b,a,False,1902,2,15045,trainPhase
6,4,B2,b,a,False,691,2,15045,trainPhase
7,4,A1,a,a,True,493,2,15045,trainPhase
0,5,A2,a,a,True,1505,2,15045,trainPhase
1,5,B2,b,b,True,1461,2,15045,trainPhase
2,5,B3,b,b,True,1310,2,15045,trainPhase
3,5,B0,b,a,False,947,2,15045,trainPhase
4,5,B1,b,a,False,1229,2,15045,trainPhase
5,5,A0,a,a,True,1041,2,15045,trainPhase
6,5,A1,a,a,True,1014,2,15045,trainPhase
7,5,A3,a,b,False,734,2,15045,trainPhase
0,6,B0,b,b,True,1222,2,15045,trainPhase
1,6,B2,b,b,True,766,2,15045,trainPhase
2,6,A0,a,a,True,1090,2,15045,trainPhase
3,6,A2,a,b,False,1228,2,15045,trainPhase
4,6,B1,b,a,False,1927,2,15045,trainPhase
5,6,B3,b,a,False,1662,2,15045,trainPhase
6,6,A1,a,a,True,1398,2,15045,trainPhase
7,6,A3,a,b,False,526,2,15045,trainPhase
0,7,A3,a,b,False,413,2,15045,trainPhase
1,7,B1,b,a,False,605,2,15045,trainPhase
2,7,B0,b,a,False,613,2,15045,trainPhase
3,7,A2,a,a,True,532,2,15045,trainPhase
4,7,A1,a,a,True,1878,2,15045,trainPhase
5,7,B3,b,b,True,805,2,15045,trainPhase
6,7,B2,b,b,True,869,2,15045,trainPhase
7,7,A0,a,a,True,1142,2,15045,trainPhase
0,8,A0,a,a,True,791,2,15045,trainPhase
1,8,B3,b,b,True,1950,2,15045,trainPhase
2,8,A2,a,a,True,949,2,15045,trainPhase
3,8,B0,b,b,True,1664,2,15045,trainPhase
4,8,A1,a,b,False,4086,2,15045,trainPhase
5,8,B2,b,b,True,805,2,15045,trainPhase
6,8,A3,a,b,False,1877,2,15045,trainPhase
7,8,B1,b,a,False,1413,2,15045,trainPhase
0,9,A1,a,a,True,685,2,15045,trainPhase
1,9,B3,b,b,True,870,2,15045,trainPhase
2,9,A2,a,b,False,382,2,15045,trainPhase
3,9,B0,b,b,True,374,2,15045,trainPhase
4,9,B2,b,b,True,358,2,15045,trainPhase
5,9,A0,a,b,False,388,2,15045,trainPhase
6,9,B1,b,b,True,1334,2,15045,trainPhase
7,9,A3,a,b,False,677,2,15045,trainPhase
0,10,B3,b,b,True,532,2,15045,trainPhase
1,10,A2,a,b,False,388,2,15045,trainPhase
2,10,A1,a,b,False,398,2,15045,trainPhase
3,10,B2,b,b,True,381,2,15045,trainPhase
4,10,A0,a,b,False,734,2,15045,trainPhase
5,10,B1,b,b,True,373,2,15045,trainPhase
6,10,B0,b,b,True,412,2,15045,trainPhase
7,10,A3,a,b,False,406,2,15045,trainPhase
0,11,B3,b,b,True,316,2,15045,trainPhase
1,11,B0,b,b,True,366,2,15045,trainPhase
2,11,B2,b,b,True,367,2,15045,trainPhase
3,11,A3,a,b,False,326,2,15045,trainPhase
4,11,A2,a,b,False,364,2,15045,trainPhase
5,11,A1,a,b,False,318,2,15045,trainPhase
6,11,A0,a,b,False,326,2,15045,trainPhase
7,11,B1,b,b,True,733,2,15045,trainPhase
0,12,B0,b,b,True,1166,2,15045,trainPhase
1,12,A2,a,b,False,365,2,15045,trainPhase
2,12,A1,a,b,False,438,2,15045,trainPhase
3,12,B3,b,b,True,349,2,15045,trainPhase
4,12,B2,b,b,True,390,2,15045,trainPhase
5,12,A0,a,b,False,373,2,15045,trainPhase
6,12,A3,a,b,False,359,2,15045,trainPhase
7,12,B1,b,b,True,366,2,15045,trainPhase
0,13,B0,b,b,True,303,2,15045,trainPhase
1,13,A3,a,b,False,238,2,15045,trainPhase
2,13,B3,b,b,True,229,2,15045,trainPhase
3,13,A0,a,b,False,174,2,15045,trainPhase
4,13,A1,a,b,False,261,2,15045,trainPhase
5,13,B1,b,b,True,189,2,15045,trainPhase
6,13,A2,a,b,False,173,2,15045,trainPhase
7,13,B2,b,b,True,124,2,15045,trainPhase
0,14,A0,a,b,False,157,2,15045,trainPhase
1,14,A1,a,b,False,165,2,15045,trainPhase
2,14,A2,a,b,False,182,2,15045,trainPhase
3,14,B2,b,b,True,133,2,15045,trainPhase
4,14,B1,b,b,True,196,2,15045,trainPhase
5,14,B0,b,b,True,206,2,15045,trainPhase
6,14,B3,b,b,True,173,2,15045,trainPhase
7,14,A3,a,b,False,173,2,15045,trainPhase
0,0,A2,a,a,True,5203,2,15067,trainPhase
1,0,B1,b,a,False,1873,2,15067,trainPhase
2,0,A3,a,b,False,1694,2,15067,trainPhase
3,0,B0,b,a,False,1694,2,15067,trainPhase
4,0,A0,a,a,True,1110,2,15067,trainPhase
5,0,A1,a,b,False,1316,2,15067,trainPhase
6,0,B2,b,a,False,2766,2,15067,trainPhase
7,0,B3,b,a,False,1336,2,15067,trainPhase
0,1,A3,a,a,True,606,2,15067,trainPhase
1,1,B2,b,b,True,3367,2,15067,trainPhase
2,1,B0,b,a,False,2143,2,15067,trainPhase
3,1,B3,b,a,False,3266,2,15067,trainPhase
4,1,B1,b,a,False,979,2,15067,trainPhase
5,1,A1,a,b,False,2421,2,15067,trainPhase
6,1,A2,a,a,True,757,2,15067,trainPhase
7,1,A0,a,a,True,1071,2,15067,trainPhase
0,2,B1,b,b,True,1207,2,15067,trainPhase
1,2,A2,a,a,True,3485,2,15067,trainPhase
2,2,A1,a,b,False,1421,2,15067,trainPhase
3,2,B2,b,a,False,1015,2,15067,trainPhase
4,2,A3,a,b,False,910,2,15067,trainPhase
5,2,B0,b,a,False,965,2,15067,trainPhase
6,2,A0,a,a,True,1147,2,15067,trainPhase
7,2,B3,b,b,True,2743,2,15067,trainPhase
0,3,A0,a,a,True,1044,2,15067,trainPhase
1,3,B3,b,b,True,1175,2,15067,trainPhase
2,3,A1,a,a,True,1096,2,15067,trainPhase
3,3,B1,b,b,True,1279,2,15067,trainPhase
4,3,B0,b,a,False,1117,2,15067,trainPhase
5,3,B2,b,b,True,815,2,15067,trainPhase
6,3,A2,a,b,False,2892,2,15067,trainPhase
7,3,A3,a,a,True,932,2,15067,trainPhase
0,4,B2,b,a,False,1063,2,15067,trainPhase
1,4,A1,a,b,False,746,2,15067,trainPhase
2,4,B0,b,a,False,798,2,15067,trainPhase
3,4,A0,a,a,True,923,2,15067,trainPhase
4,4,A3,a,b,False,1678,2,15067,trainPhase
5,4,B1,b,a,False,3298,2,15067,trainPhase
6,4,B3,b,a,False,1198,2,15067,trainPhase
7,4,A2,a,a,True,943,2,15067,trainPhase
0,5,B2,b,b,True,1485,2,15067,trainPhase
1,5,A2,a,a,True,2236,2,15067,trainPhase
2,5,B1,b,a,False,1403,2,15067,trainPhase
3,5,A1,a,a,True,1070,2,15067,trainPhase
4,5,A0,a,a,True,838,2,15067,trainPhase
5,5,B0,b,b,True,1270,2,15067,trainPhase
6,5,B3,b,a,False,928,2,15067,trainPhase
7,5,A3,a,b,False,1287,2,15067,trainPhase
0,6,B2,b,a,False,928,2,15067,trainPhase
1,6,A3,a,a,True,894,2,15067,trainPhase
2,6,B3,b,a,False,1148,2,15067,trainPhase
3,6,A2,a,b,False,1238,2,15067,trainPhase
4,6,B0,b,a,False,781,2,15067,trainPhase
5,6,B1,b,a,False,2059,2,15067,trainPhase
6,6,A0,a,a,True,961,2,15067,trainPhase
7,6,A1,a,a,True,2173,2,15067,trainPhase
0,7,B2,b,b,True,1267,2,15067,trainPhase
1,7,A0,a,a,True,750,2,15067,trainPhase
2,7,A2,a,b,False,1359,2,15067,trainPhase
3,7,B0,b,a,False,957,2,15067,trainPhase
4,7,B3,b,a,False,1237,2,15067,trainPhase
5,7,A1,a,a,True,1015,2,15067,trainPhase
6,7,B1,b,b,True,943,2,15067,trainPhase
7,7,A3,a,b,False,1343,2,15067,trainPhase
0,8,B3,b,a,False,1422,2,15067,trainPhase
1,8,B0,b,b,True,1206,2,15067,trainPhase
2,8,A3,a,b,False,1046,2,15067,trainPhase
3,8,A1,a,a,True,998,2,15067,trainPhase
4,8,B2,b,a,False,1813,2,15067,trainPhase
5,8,B1,b,b,True,1207,2,15067,trainPhase
6,8,A2,a,b,False,2350,2,15067,trainPhase
7,8,A0,a,a,True,767,2,15067,trainPhase
0,9,A0,a,a,True,933,2,15067,trainPhase
1,9,A3,a,b,False,1942,2,15067,trainPhase
2,9,B0,b,a,False,1240,2,15067,trainPhase
3,9,B1,b,b,True,1460,2,15067,trainPhase
4,9,A2,a,a,True,1271,2,15067,trainPhase
5,9,B2,b,b,True,1024,2,15067,trainPhase
6,9,A1,a,a,True,1018,2,15067,trainPhase
7,9,B3,b,a,False,1040,2,15067,trainPhase
0,10,B1,b,b,True,1486,2,15067,trainPhase
1,10,A2,a,b,False,1317,2,15067,trainPhase
2,10,A3,a,a,True,880,2,15067,trainPhase
3,10,A0,a,a,True,1434,2,15067,trainPhase
4,10,A1,a,a,True,1845,2,15067,trainPhase
5,10,B3,b,b,True,1232,2,15067,trainPhase
6,10,B0,b,b,True,1303,2,15067,trainPhase
